PDWtype, DwellIndex, PulseID, UserData, MaxChan, Bin, PW, TOA, FirstFreq, LastFreq, LogAmpA, LogAmpB, LogAmpC, LogAmpD, HLQAmpA, HLQAmpB, HLQAmpC, HLQAmpD, DiffPhaseA, DiffPhaseB, DiffPhaseC, DiffPhaseD, SatDet, Blanking, QPSK, BPSK, PMOP, HLQ, PoP, FE, RE, CH, OV, CoarseTOD, CoarseTOA, FMOPRate_kHz_Per_usec, FMOPExcursion, PMOPTrans, PMOPMinChip, RTTP_TOA_Match_Index1, RTTP_TOA_Match_Index2, RTTP_TOA_Match_Index3, RTTP_TOA_Cell_Index, TunePhaseStep, IFMode, Decim, PMOPWindowLen, FMOPWindowLen
1, 9, 2895, 0, 1, 10, 0.0000004180, 0.1311654108, 3037780883.7890625000, 3037780883.7890625000, 54.4023437500, 58.4003906250, 56.2324218750, 52.2929687500, 0, 0, 0, 0, 0, 26.3781738281, 31.1682128906, 205.5651855469, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2896, 0, 1, 8, 0.0000003346, 0.1364157500, 2990838867.1875000000, 2990838867.1875000000, 53.8554687500, 58.0371093750, 56.1191406250, 52.9863281250, 0, 0, 0, 0, 0, 16.6333007813, 11.3873291016, 197.9901123047, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2897, 0, 1, 9, 0.0000006875, 0.1364154063, 2996375610.3515625000, 2996375610.3515625000, 54.0800781250, 58.1250000000, 56.3496093750, 53.2500000000, 0, 0, 0, 0, 0, 17.8582763672, 13.6669921875, 199.9786376953, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2898, 0, 1, 10, 0.0000004193, 0.1416654212, 3034270019.5312500000, 3034270019.5312500000, 54.4511718750, 58.4003906250, 56.3085937500, 52.3574218750, 0, 0, 0, 0, 0, 25.0268554688, 29.7454833984, 205.3125000000, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2899, 0, 1, 9, 0.0000006979, 0.1434153965, 3014245605.4687500000, 3014245605.4687500000, 53.9628906250, 57.7070312500, 56.2324218750, 52.5214843750, 0, 0, 0, 0, 0, 19.0832519531, 21.2969970703, 205.0158691406, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2900, 0, 1, 11, 0.0000003802, 0.1451657292, 3094942016.6015625000, 3094942016.6015625000, 51.7753906250, 56.0371093750, 53.5507812500, 49, 0, 0, 0, 0, 0, 54.2834472656, 70.9936523438, 222.5170898438, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2901, 0, 1, 10, 0.0000004212, 0.1504154271, 3051207641.6015625000, 3051207641.6015625000, 53.4042968750, 57.0722656250, 54.9785156250, 51.3632812500, 0, 0, 0, 0, 0, 35.0683593750, 38.6938476563, 207.4603271484, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2902, 0, 1, 10, 0.0000005977, 0.1539155137, 3073417236.3281250000, 3073417236.3281250000, 52.8281250000, 56.5957031250, 54.8203125000, 50.3691406250, 0, 0, 0, 0, 0, 41.8743896484, 52.4981689453, 212.2119140625, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2903, 0, 1, 9, 0.0000003646, 0.1556657500, 3025406250, 3025406250, 53.1738281250, 57.1894531250, 55.2500000000, 51.3164062500, 0, 0, 0, 0, 0, 22.4450683594, 25.6311035156, 206.0540771484, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2904, 0, 1, 9, 0.0000004212, 0.1591654342, 2998011108.3984375000, 2998011108.3984375000, 54.4687500000, 58.3593750000, 56.6718750000, 53.4394531250, 0, 0, 0, 0, 0, 18.3856201172, 15.1556396484, 201.0882568359, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2905, 0, 1, 9, 0.0000006953, 0.1609154271, 3029793090.8203125000, 3029793090.8203125000, 53.3867187500, 57.3613281250, 55.4257812500, 51.3398437500, 0, 0, 0, 0, 0, 23.3789062500, 28.0041503906, 205.8288574219, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2906, 0, 1, 10, 0.0000003711, 0.1609157500, 3031743164.0625000000, 3031743164.0625000000, 53.7675781250, 57.7246093750, 55.6210937500, 51.7050781250, 0, 0, 0, 0, 0, 24.1149902344, 28.7347412109, 205.6585693359, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2907, 0, 1, 10, 0.0000003555, 0.1626657813, 3024899047.8515625000, 3024899047.8515625000, 50.9746093750, 54.9316406250, 53.1210937500, 49.0937500000, 0, 0, 0, 0, 0, 21.7913818359, 25.4772949219, 205.7519531250, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2908, 0, 1, 9, 0.0000007109, 0.1626654121, 3022094970.7031250000, 3022094970.7031250000, 53.1972656250, 57.0371093750, 55.3261718750, 51.4101562500, 0, 0, 0, 0, 0, 21.4727783203, 24.8785400391, 206.1639404297, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2909, 0, 1, 11, 0.0000002949, 0.1644158438, 3101962646.4843750000, 3101962646.4843750000, 50.0761718750, 54.6269531250, 51.7753906250, 46.1484375000, 0, 0, 0, 0, 0, 55.0909423828, 72.1636962891, 227.6531982422, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2910, 0, 1, 10, 0.0000004147, 0.1661654466, 3034446533.2031250000, 3034446533.2031250000, 54.4140625000, 58.4179687500, 56.3085937500, 52.3574218750, 0, 0, 0, 0, 0, 24.0765380859, 29.4049072266, 204.9169921875, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2911, 0, 1, 10, 0.0000004180, 0.1679154434, 3047973632.8125000000, 3047973632.8125000000, 53.5859375000, 57.3730468750, 55.2207031250, 51.5449218750, 0, 0, 0, 0, 0, 32.3492431641, 37.1832275391, 206.5155029297, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2912, 0, 1, 10, 0.0000006719, 0.1696654375, 3041550659.1796875000, 3041550659.1796875000, 53.8554687500, 57.7714843750, 55.6503906250, 51.7988281250, 0, 0, 0, 0, 0, 27.0977783203, 32.4481201172, 204.8620605469, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2913, 0, 1, 11, 0.0000001309, 0.1696660312, 3076919677.7343750000, 3076919677.7343750000, 48.9414062500, 52.3574218750, 50.7050781250, 46.7246093750, 0, 0, 0, 0, 0, 42.6104736328, 53.3496093750, 213.3215332031, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2914, 0, 1, 8, 0.0000006549, 0.1714154375, 2997304321.2890625000, 2997354858.3984375000, 53.3867187500, 57.3730468750, 55.5917968750, 52.4218750000, 0, 0, 0, 0, 0, 17.0013427734, 14.1503906250, 199.6600341797, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2915, 0, 1, 9, 0.0000003743, 0.1714157500, 2998490478.5156250000, 2998490478.5156250000, 54.1855468750, 58.0488281250, 56.4023437500, 53.1972656250, 0, 0, 0, 0, 0, 17.5286865234, 14.9359130859, 200.4071044922, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2916, 0, 1, 8, 0.0000007077, 0.1731654173, 2989222412.1093750000, 2989222412.1093750000, 53.8203125000, 57.9492187500, 56.0546875000, 52.9042968750, 0, 0, 0, 0, 0, 16.1389160156, 10.9698486328, 197.2650146484, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2917, 0, 1, 9, 0.0000003633, 0.1731657604, 2989118041.9921875000, 2989118041.9921875000, 54.1152343750, 58.3593750000, 56.4140625000, 53.3281250000, 0, 0, 0, 0, 0, 15.8587646484, 10.4370117188, 197.1221923828, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2918, 0, 1, 10, 0.0000004167, 0.1749154505, 3040132690.4296875000, 3040132690.4296875000, 54.2675781250, 58.1484375000, 56.0253906250, 52.0800781250, 0, 0, 0, 0, 0, 28.9105224609, 34.1674804688, 205.1092529297, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2919, 0, 1, 9, 0.0000003138, 0.1766655540, 3033823974.6093750000, 3033823974.6093750000, 54.1679687500, 58.1777343750, 56.0781250000, 52.1269531250, 0, 0, 0, 0, 0, 23.9117431641, 29.3499755859, 204.5654296875, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2920, 0, 1, 9, 0.0000006979, 0.1784154375, 3010776489.2578125000, 3010776489.2578125000, 53.7851562500, 57.5898437500, 56.0371093750, 52.2753906250, 0, 0, 0, 0, 0, 20.1818847656, 20.3521728516, 205.4827880859, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2921, 0, 1, 10, 0.0000006849, 0.1801654479, 3052656738.2812500000, 3052656738.2812500000, 53.0449218750, 56.7382812500, 54.6152343750, 50.9746093750, 0, 0, 0, 0, 0, 33.1896972656, 38.0456542969, 207.0703125000, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2922, 0, 1, 9, 0.0000004212, 0.1836654570, 2998362670.8984375000, 2998362670.8984375000, 54.4863281250, 58.4121093750, 56.6953125000, 53.4218750000, 0, 0, 0, 0, 0, 18.4570312500, 14.9359130859, 200.9893798828, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2923, 0, 1, 9, 0.0000007038, 0.1871654342, 3004089477.5390625000, 3004089477.5390625000, 54.1972656250, 58.1015625000, 56.4140625000, 53.1738281250, 0, 0, 0, 0, 0, 18.4240722656, 16.9464111328, 202.7691650391, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2924, 0, 1, 10, 0.0000006855, 0.1906654512, 3042305786.1328125000, 3042305786.1328125000, 53.4042968750, 57.3496093750, 55.1328125000, 51.3632812500, 0, 0, 0, 0, 0, 29.8443603516, 33.4368896484, 206.7352294922, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2925, 0, 1, 9, 0.0000004212, 0.1906657187, 3029380371.0937500000, 3029380371.0937500000, 53.5683593750, 57.5546875000, 55.5312500000, 51.5214843750, 0, 0, 0, 0, 0, 24.5159912109, 28.2183837891, 206.1749267578, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2926, 0, 1, 10, 0.0000004147, 0.1924154655, 3038310791.0156250000, 3038310791.0156250000, 54.4023437500, 58.3769531250, 56.2148437500, 52.2929687500, 0, 0, 0, 0, 0, 27.2076416016, 31.3385009766, 205.3125000000, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2927, 0, 1, 10, 0.0000003815, 0.1976657708, 3029918701.1718750000, 3029918701.1718750000, 53.3632812500, 57.4667968750, 55.3671875000, 51.3867187500, 0, 0, 0, 0, 0, 24.3731689453, 29.4213867188, 205.4827880859, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2928, 0, 1, 9, 0.0000007077, 0.1976654479, 3027183471.6796875000, 3027183471.6796875000, 53.0976562500, 57.1308593750, 55.2968750000, 51.2167968750, 0, 0, 0, 0, 0, 23.4777832031, 28.3557128906, 205.4113769531, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2929, 0, 1, 9, 0.0000006966, 0.2046654583, 2999510742.1875000000, 2999510742.1875000000, 54.1152343750, 58.0722656250, 56.3730468750, 53.1562500000, 0, 0, 0, 0, 0, 19.2590332031, 15.6610107422, 202.2528076172, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2930, 0, 1, 11, 0.0000001992, 0.2064154303, 3068061767.5781250000, 3068061767.5781250000, 47.1953125000, 50.3925781250, 48.9414062500, 44.5546875000, 0, 0, 0, 0, 0, 43.1103515625, 49.0649414063, 211.8328857422, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2931, 0, 1, 10, 0.0000003314, 0.2064158229, 3041198364.2578125000, 3041198364.2578125000, 53.5507812500, 57.4433593750, 55.2207031250, 51.4746093750, 0, 0, 0, 0, 0, 27.7130126953, 32.3602294922, 205.7080078125, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2932, 0, 1, 11, 0.0000001927, 0.2099154655, 3094305908.2031250000, 3094305908.2031250000, 49.5117187500, 53.9453125000, 51.6640625000, 46.6074218750, 0, 0, 0, 0, 0, 51.8719482422, 68.8568115234, 218.9080810547, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2933, 0, 1, 10, 0.0000006914, 0.2151654590, 3041979125.9765625000, 3041979125.9765625000, 53.7500000000, 57.7949218750, 55.5312500000, 51.7519531250, 0, 0, 0, 0, 0, 30.9979248047, 35.3594970703, 206.1090087891, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2934, 0, 1, 9, 0.0000007070, 0.2169154590, 2997556640.6250000000, 2997556640.6250000000, 54.2675781250, 58.0136718750, 56.4023437500, 53.0039062500, 0, 0, 0, 0, 0, 18.3911132813, 15.1336669922, 201.2200927734, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2935, 0, 1, 8, 0.0000004349, 0.2169157396, 2994622192.3828125000, 2994622192.3828125000, 53.0214843750, 56.9726562500, 55.2792968750, 52.1035156250, 0, 0, 0, 0, 0, 17.6605224609, 13.1671142578, 199.4567871094, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2936, 0, 1, 11, 0.0000001953, 0.2186656100, 3082155029.2968750000, 3082155029.2968750000, 53.2910156250, 57.0722656250, 55.3554687500, 50.8515625000, 0, 0, 0, 0, 0, 45.4998779297, 59.2272949219, 214.4805908203, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2937, 0, 1, 9, 0.0000004186, 0.2204154889, 3000670532.2265625000, 3000670532.2265625000, 54.4687500000, 58.3652343750, 56.6835937500, 53.4570312500, 0, 0, 0, 0, 0, 17.3858642578, 15.4797363281, 201.0607910156, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2938, 0, 1, 9, 0.0000006810, 0.2221654896, 3004114746.0937500000, 3004114746.0937500000, 54.1855468750, 57.9843750000, 56.3613281250, 52.9042968750, 0, 0, 0, 0, 0, 18.7152099609, 17.6000976563, 203.3239746094, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2939, 0, 1, 8, 0.0000002936, 0.2221659062, 2997690673.8281250000, 2997690673.8281250000, 50.2871093750, 54.1855468750, 52.5039062500, 49.2753906250, 0, 0, 0, 0, 0, 18.4020996094, 15.4357910156, 201.1816406250, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2940, 0, 1, 10, 0.0000003932, 0.2239157813, 3030530639.6484375000, 3030530639.6484375000, 53.5683593750, 57.6015625000, 55.5722656250, 51.4980468750, 0, 0, 0, 0, 0, 22.9559326172, 28.3447265625, 205.2685546875, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2941, 0, 1, 9, 0.0000007070, 0.2239154701, 3028801757.8125000000, 3028801757.8125000000, 53.1562500000, 57.2128906250, 55.3378906250, 51.2695312500, 0, 0, 0, 0, 0, 22.2088623047, 27.3339843750, 205.2026367188, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2942, 0, 1, 9, 0.0000006966, 0.2256654792, 3012878173.8281250000, 3012878173.8281250000, 53.6738281250, 57.5546875000, 55.9550781250, 52.2753906250, 0, 0, 0, 0, 0, 19.8852539063, 21.1651611328, 205.4113769531, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2943, 0, 1, 10, 0.0000006888, 0.2309154896, 3052017333.9843750000, 3052017333.9843750000, 53.0800781250, 56.7500000000, 54.6152343750, 50.9980468750, 0, 0, 0, 0, 0, 34.9584960938, 38.8037109375, 208.0535888672, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2944, 0, 1, 10, 0.0000004160, 0.2379155020, 3042489257.8125000000, 3042489257.8125000000, 54.0273437500, 57.9375000000, 55.7734375000, 51.9511718750, 0, 0, 0, 0, 0, 28.5699462891, 33.0523681641, 205.4278564453, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2945, 0, 1, 8, 0.0000004121, 0.2396657708, 2990330932.6171875000, 2990330932.6171875000, 53.9746093750, 58.1484375000, 56.2675781250, 53.0449218750, 0, 0, 0, 0, 0, 15.9027099609, 11.1346435547, 196.8200683594, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2946, 0, 1, 9, 0.0000007083, 0.2396654766, 2989470336.9140625000, 2989470336.9140625000, 54.2324218750, 58.2070312500, 56.4140625000, 53.2500000000, 0, 0, 0, 0, 0, 15.9851074219, 11.1730957031, 197.2760009766, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2947, 0, 1, 10, 0.0000004824, 0.2414156979, 3074291381.8359375000, 3074291381.8359375000, 52.7285156250, 56.4140625000, 54.7558593750, 50.2871093750, 0, 0, 0, 0, 0, 43.9013671875, 53.8055419922, 212.4206542969, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2948, 0, 1, 10, 0.0000003809, 0.2431658125, 3032055175.7812500000, 3032055175.7812500000, 53.8027343750, 57.8183593750, 55.8027343750, 51.7988281250, 0, 0, 0, 0, 0, 23.3789062500, 28.4985351563, 204.6917724609, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2949, 0, 1, 9, 0.0000006953, 0.2431655000, 3030091186.5234375000, 3030091186.5234375000, 53.2675781250, 57.3964843750, 55.4433593750, 51.3398437500, 0, 0, 0, 0, 0, 22.9284667969, 27.9876708984, 205.2740478516, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2950, 0, 1, 9, 0.0000004154, 0.2466655130, 3029921630.8593750000, 3029921630.8593750000, 53.7675781250, 57.8613281250, 55.8320312500, 51.8632812500, 0, 0, 0, 0, 0, 22.3791503906, 27.6470947266, 205.4992675781, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2951, 0, 1, 9, 0.0000007025, 0.2501654922, 2991602416.9921875000, 2991602416.9921875000, 54.2500000000, 58.3242187500, 56.4785156250, 53.2500000000, 0, 0, 0, 0, 0, 17.2540283203, 12.2113037109, 198.5174560547, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2952, 0, 1, 10, 0.0000004160, 0.2536655228, 3035053344.7265625000, 3035053344.7265625000, 54.4316406250, 58.4843750000, 56.3613281250, 52.3808593750, 0, 0, 0, 0, 0, 24.2303466797, 29.8553466797, 205.3289794922, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2953, 0, 1, 9, 0.0000004134, 0.2554155221, 3005661254.8828125000, 3005661254.8828125000, 54.4980468750, 58.3359375000, 56.7617187500, 53.3281250000, 0, 0, 0, 0, 0, 19.0777587891, 17.7209472656, 203.5107421875, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2954, 0, 1, 10, 0.0000007025, 0.2571654935, 3042263671.8750000000, 3042263671.8750000000, 53.8378906250, 57.8300781250, 55.5917968750, 51.7285156250, 0, 0, 0, 0, 0, 29.5367431641, 33.5577392578, 206.0321044922, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2955, 0, 1, 8, 0.0000002578, 0.2589159635, 2995694091.7968750000, 2995694091.7968750000, 51.4570312500, 55.5917968750, 53.7675781250, 50.5996093750, 0, 0, 0, 0, 0, 18.4075927734, 14.1229248047, 200.7257080078, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2956, 0, 1, 9, 0.0000006960, 0.2589155104, 3002871093.7500000000, 3002871093.7500000000, 54.2500000000, 58.0136718750, 56.4902343750, 53.0976562500, 0, 0, 0, 0, 0, 19.5117187500, 17.1166992188, 203.5931396484, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2957, 0, 1, 8, 0.0000003542, 0.2606658229, 2995067871.0937500000, 2995067871.0937500000, 53.0214843750, 56.9492187500, 55.2207031250, 52.0390625000, 0, 0, 0, 0, 0, 17.3693847656, 13.2824707031, 199.4622802734, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2958, 0, 1, 9, 0.0000007083, 0.2606654987, 3000464355.4687500000, 3000464355.4687500000, 54.2324218750, 57.9960937500, 56.4785156250, 53.0449218750, 0, 0, 0, 0, 0, 17.8308105469, 15.5950927734, 201.5057373047, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2959, 0, 1, 9, 0.0000004199, 0.2641655280, 3018253784.1796875000, 3018253784.1796875000, 53.6035156250, 57.4960937500, 55.8847656250, 51.9277343750, 0, 0, 0, 0, 0, 20.8465576172, 23.6755371094, 206.1914062500, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 9, 2960, 0, 1, 9, 0.0000006966, 0.2659155208, 3014499389.6484375000, 3014499389.6484375000, 53.4570312500, 57.3261718750, 55.6914062500, 51.7988281250, 0, 0, 0, 0, 0, 20.7531738281, 21.8408203125, 206.0156250000, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
